"","focal_sim","mean_po_comparison","n_po_comparisons"
"1682",1682,0.0638438438438438,500
"1683",1683,0.0957477477477477,500
"1684",1684,0.0897897897897898,500
"1685",1685,0.0806186186186186,500
"1686",1686,0.0637237237237237,500
"1687",1687,0.0673813813813814,500
"1688",1688,0.0668288288288288,500
"1689",1689,0.0747207207207207,500
"1690",1690,0.0708648648648649,500
"1691",1691,0.0610990990990991,500
"1692",1692,0.0705885885885886,500
"1693",1693,0.0743243243243243,500
"1694",1694,0.0635255255255255,500
"1695",1695,0.0606186186186186,500
"1696",1696,0.0852852852852853,500
"1697",1697,0.0789129129129129,500
"1698",1698,0.0612972972972973,500
"1699",1699,0.10227027027027,500
"1700",1700,0.0761501501501502,500
"1701",1701,0.0685885885885886,500
"1702",1702,0.0819459459459459,500
"1703",1703,0.0898078078078078,500
"1704",1704,0.0751051051051051,500
"1705",1705,0.0841741741741742,500
"1706",1706,0.0868828828828829,500
"1707",1707,0.0752912912912913,500
"1708",1708,0.0646486486486487,500
"1709",1709,0.0789369369369369,500
"1710",1710,0.0672432432432432,500
"1711",1711,0.0635855855855856,500
"1712",1712,0.094006006006006,500
"1713",1713,0.0752552552552553,500
"1714",1714,0.076054054054054,500
"1715",1715,0.0872852852852853,500
"1716",1716,0.0714834834834835,500
"1717",1717,0.0833873873873874,500
"1718",1718,0.076978978978979,500
"1719",1719,0.0652792792792793,500
"1720",1720,0.0856816816816817,500
"1721",1721,0.0903063063063063,500
"1722",1722,0.070996996996997,500
"1723",1723,0.0811831831831832,500
"1724",1724,0.0849429429429429,500
"1725",1725,0.0762822822822823,500
"1726",1726,0.111003003003003,500
"1727",1727,0.0776756756756757,500
"1728",1728,0.0664984984984985,500
"1729",1729,0.0646006006006006,500
"1730",1730,0.0664624624624625,500
"1731",1731,0.0976936936936937,500
"1732",1732,0.0879039039039039,500
"1733",1733,0.0748048048048048,500
"1734",1734,0.0702762762762763,500
"1735",1735,0.0951231231231231,500
"1736",1736,0.0866846846846847,500
"1737",1737,0.0599099099099099,500
"1738",1738,0.0646726726726727,500
"1739",1739,0.062042042042042,500
"1740",1740,0.0840660660660661,500
"1741",1741,0.0680540540540541,500
"1742",1742,0.0622042042042042,500
"1743",1743,0.0754174174174174,500
"1744",1744,0.0881921921921922,500
"1745",1745,0.0879039039039039,500
"1746",1746,0.0752372372372372,500
"1747",1747,0.0833453453453454,500
"1748",1748,0.105441441441441,500
"1749",1749,0.0744624624624625,500
"1750",1750,0.0930690690690691,500
"1751",1751,0.0930990990990991,500
"1752",1752,0.0844744744744745,500
"1753",1753,0.0630810810810811,500
"1754",1754,0.0859339339339339,500
"1755",1755,0.0828708708708709,500
"1756",1756,0.077045045045045,500
"1757",1757,0.0784204204204204,500
"1758",1758,0.0742522522522523,500
"1759",1759,0.0773453453453453,500
"1760",1760,0.0725105105105105,500
"1761",1761,0.079009009009009,500
"1762",1762,0.0675015015015015,500
"1763",1763,0.0698078078078078,500
"1764",1764,0.0713333333333333,500
"1765",1765,0.073003003003003,500
"1766",1766,0.0883903903903904,500
"1767",1767,0.115921921921922,500
"1768",1768,0.072036036036036,500
"1769",1769,0.0888468468468468,500
"1770",1770,0.0905645645645646,500
"1771",1771,0.0655435435435435,500
"1772",1772,0.120828828828829,500
"1773",1773,0.0768948948948949,500
"1774",1774,0.0787747747747748,500
"1775",1775,0.0655915915915916,500
"1776",1776,0.0734714714714715,500
"1777",1777,0.095951951951952,500
"1778",1778,0.151303303303303,500
"1779",1779,0.0762462462462462,500
"1780",1780,0.0753513513513513,500
"1781",1781,0.0844864864864865,500
"1782",1782,0.116018018018018,500
"1783",1783,0.0718618618618619,500
"1784",1784,0.0824384384384384,500
"1785",1785,0.0674294294294294,500
"1786",1786,0.0729489489489489,500
"1787",1787,0.0921741741741742,500
"1788",1788,0.0816696696696697,500
"1789",1789,0.0901081081081081,500
"1790",1790,0.0705045045045045,500
"1791",1791,0.0761681681681682,500
"1792",1792,0.0659219219219219,500
"1793",1793,0.066954954954955,500
"1794",1794,0.0680960960960961,500
"1795",1795,0.0757597597597598,500
"1796",1796,0.0761201201201201,500
"1797",1797,0.104312312312312,500
"1798",1798,0.0809309309309309,500
"1799",1799,0.0654894894894895,500
"1800",1800,0.0706546546546547,500
"1801",1801,0.093987987987988,500
"1802",1802,0.0771411411411411,500
"1803",1803,0.0780900900900901,500
"1804",1804,0.0764924924924925,500
"1805",1805,0.0721741741741742,500
"1806",1806,0.0728228228228228,500
"1807",1807,0.0594534534534535,500
"1808",1808,0.0862522522522522,500
"1809",1809,0.0742222222222222,500
"1810",1810,0.0627507507507507,500
"1811",1811,0.0721861861861862,500
"1812",1812,0.0597177177177177,500
"1813",1813,0.0708468468468468,500
"1814",1814,0.0762762762762763,500
"1815",1815,0.0696876876876877,500
"1816",1816,0.0626366366366366,500
"1817",1817,0.0768588588588589,500
"1818",1818,0.0737417417417417,500
"1819",1819,0.0737897897897898,500
"1820",1820,0.0865345345345345,500
"1821",1821,0.0878438438438438,500
"1822",1822,0.087027027027027,500
"1823",1823,0.0826666666666667,500
"1824",1824,0.0757717717717718,500
"1825",1825,0.0663483483483484,500
"1826",1826,0.0665765765765766,500
"1827",1827,0.0644864864864865,500
"1828",1828,0.0827087087087087,500
"1829",1829,0.0648048048048048,500
"1830",1830,0.092984984984985,500
"1831",1831,0.0824744744744745,500
"1832",1832,0.0687867867867868,500
"1833",1833,0.0768168168168168,500
"1834",1834,0.0761381381381381,500
"1835",1835,0.0767147147147147,500
"1836",1836,0.063045045045045,500
"1837",1837,0.0709429429429429,500
"1838",1838,0.0775375375375375,500
"1839",1839,0.084006006006006,500
"1840",1840,0.0938018018018018,500
"1841",1841,0.0639339339339339,500
"1842",1842,0.0893213213213213,500
"1843",1843,0.0688828828828829,500
"1844",1844,0.0796996996996997,500
"1845",1845,0.0639399399399399,500
"1846",1846,0.0695915915915916,500
"1847",1847,0.0878138138138138,500
"1848",1848,0.121345345345345,500
"1849",1849,0.0678678678678679,500
"1850",1850,0.0803543543543544,500
"1851",1851,0.0724504504504505,500
"1852",1852,0.0861501501501502,500
"1853",1853,0.0665945945945946,500
"1854",1854,0.0646606606606607,500
"1855",1855,0.0888048048048048,500
"1856",1856,0.0982762762762763,500
"1857",1857,0.0952732732732733,500
"1858",1858,0.0784564564564564,500
"1859",1859,0.0683543543543544,500
"1860",1860,0.10393993993994,500
"1861",1861,0.0761801801801802,500
"1862",1862,0.089015015015015,500
"1863",1863,0.0621621621621622,500
"1864",1864,0.103747747747748,500
"1865",1865,0.0710990990990991,500
"1866",1866,0.110588588588589,500
"1867",1867,0.0790630630630631,500
"1868",1868,0.107381381381381,500
"1869",1869,0.0775855855855856,500
"1870",1870,0.076996996996997,500
"1871",1871,0.0823963963963964,500
"1872",1872,0.0882882882882883,500
"1873",1873,0.0859039039039039,500
"1874",1874,0.0705705705705706,500
"1875",1875,0.0694714714714715,500
"1876",1876,0.0596636636636637,500
"1877",1877,0.099009009009009,500
"1878",1878,0.0803963963963964,500
"1879",1879,0.0623963963963964,500
"1880",1880,0.0650870870870871,500
"1881",1881,0.074954954954955,500
"1882",1882,0.0795915915915916,500
"1883",1883,0.100306306306306,500
"1884",1884,0.0652432432432432,500
"1885",1885,0.0638918918918919,500
"1886",1886,0.0851951951951952,500
"1887",1887,0.0721081081081081,500
"1888",1888,0.0692132132132132,500
"1889",1889,0.0654534534534535,500
"1890",1890,0.0741141141141141,500
"1891",1891,0.0674834834834835,500
"1892",1892,0.0925705705705706,500
"1893",1893,0.0777657657657658,500
"1894",1894,0.100618618618619,500
"1895",1895,0.104312312312312,500
"1896",1896,0.0661561561561562,500
"1897",1897,0.0959219219219219,500
"1898",1898,0.083957957957958,500
"1899",1899,0.0821561561561562,500
"1900",1900,0.0831711711711712,500
"1901",1901,0.0631291291291291,500
"1902",1902,0.0658138138138138,500
"1903",1903,0.0716876876876877,500
"1904",1904,0.0808048048048048,500
"1905",1905,0.0767627627627628,500
"1906",1906,0.0646606606606607,500
"1907",1907,0.0626606606606607,500
"1908",1908,0.093039039039039,500
"1909",1909,0.0782822822822823,500
"1910",1910,0.0866126126126126,500
"1911",1911,0.0700960960960961,500
"1912",1912,0.101237237237237,500
"1913",1913,0.0762582582582583,500
"1914",1914,0.0732252252252252,500
"1915",1915,0.0854534534534535,500
"1916",1916,0.064990990990991,500
"1917",1917,0.0802582582582583,500
"1918",1918,0.0719039039039039,500
"1919",1919,0.0704624624624625,500
"1920",1920,0.0724444444444445,500
"1921",1921,0.0657957957957958,500
"1922",1922,0.0902462462462462,500
"1923",1923,0.0732972972972973,500
"1924",1924,0.0625945945945946,500
"1925",1925,0.076024024024024,500
"1926",1926,0.087009009009009,500
"1927",1927,0.0636216216216216,500
"1928",1928,0.0785885885885886,500
"1929",1929,0.076972972972973,500
"1930",1930,0.0747627627627628,500
"1931",1931,0.0660780780780781,500
"1932",1932,0.0774774774774775,500
"1933",1933,0.0746426426426426,500
"1934",1934,0.0814174174174174,500
"1935",1935,0.073987987987988,500
"1936",1936,0.118516516516517,500
"1937",1937,0.082990990990991,500
"1938",1938,0.0998738738738739,500
"1939",1939,0.0663003003003003,500
"1940",1940,0.0734054054054054,500
"1941",1941,0.0846126126126126,500
"1942",1942,0.0745225225225225,500
"1943",1943,0.0817357357357357,500
"1944",1944,0.0811951951951952,500
"1945",1945,0.0774594594594595,500
"1946",1946,0.0801561561561561,500
"1947",1947,0.0798138138138138,500
"1948",1948,0.0786306306306306,500
"1949",1949,0.0705045045045045,500
"1950",1950,0.0856216216216216,500
"1951",1951,0.079963963963964,500
"1952",1952,0.0832972972972973,500
"1953",1953,0.0728888888888889,500
"1954",1954,0.0764564564564565,500
"1955",1955,0.0956696696696697,500
"1956",1956,0.0695255255255255,500
"1957",1957,0.0621621621621622,500
"1958",1958,0.0744864864864865,500
"1959",1959,0.0731291291291291,500
"1960",1960,0.0640780780780781,500
"1961",1961,0.106834834834835,500
"1962",1962,0.0647507507507507,500
"1963",1963,0.0742822822822823,500
"1964",1964,0.0719279279279279,500
"1965",1965,0.0768408408408408,500
"1966",1966,0.0826786786786787,500
"1967",1967,0.0716336336336336,500
"1968",1968,0.0699219219219219,500
"1969",1969,0.0768468468468469,500
"1970",1970,0.104780780780781,500
"1971",1971,0.0647567567567568,500
"1972",1972,0.0952012012012012,500
"1973",1973,0.0771771771771772,500
"1974",1974,0.0692432432432432,500
"1975",1975,0.0810810810810811,500
"1976",1976,0.10445045045045,500
"1977",1977,0.0696936936936937,500
"1978",1978,0.0818918918918919,500
"1979",1979,0.0760780780780781,500
"1980",1980,0.0672912912912913,500
"1981",1981,0.104846846846847,500
"1982",1982,0.0811171171171171,500
"1983",1983,0.0778558558558559,500
"1984",1984,0.0823603603603604,500
"1985",1985,0.0777477477477477,500
"1986",1986,0.0873753753753754,500
"1987",1987,0.0782402402402402,500
"1988",1988,0.107453453453453,500
"1989",1989,0.083033033033033,500
"1990",1990,0.0746306306306306,500
"1991",1991,0.0901981981981982,500
"1992",1992,0.0923303303303303,500
"1993",1993,0.0672252252252252,500
"1994",1994,0.0860960960960961,500
"1995",1995,0.0758918918918919,500
"1996",1996,0.0932792792792793,500
"1997",1997,0.0748948948948949,500
"1998",1998,0.0805165165165165,500
"1999",1999,0.078006006006006,500
"2000",2000,0.0727927927927928,500
"2001",2001,0.0743663663663664,500
"2002",2002,0.0836216216216216,500
"2003",2003,0.0687567567567568,500
"2004",2004,0.075045045045045,500
"2005",2005,0.090012012012012,500
"2006",2006,0.0966666666666667,500
"2007",2007,0.0694894894894895,500
"2008",2008,0.0680720720720721,500
"2009",2009,0.0736456456456456,500
"2010",2010,0.068972972972973,500
"2011",2011,0.0707507507507508,500
"2012",2012,0.0643123123123123,500
"2013",2013,0.0658798798798799,500
"2014",2014,0.0596096096096096,500
"2015",2015,0.0804444444444444,500
"2016",2016,0.0705525525525525,500
"2017",2017,0.077009009009009,500
"2018",2018,0.0775855855855856,500
"2019",2019,0.078036036036036,500
"2020",2020,0.069015015015015,500
"2021",2021,0.0654714714714715,500
"2022",2022,0.098978978978979,500
"2023",2023,0.0753513513513513,500
"2024",2024,0.0856756756756757,500
"2025",2025,0.12012012012012,500
"2026",2026,0.0749009009009009,500
"2027",2027,0.0734354354354354,500
"2028",2028,0.0848228228228228,500
"2029",2029,0.0660660660660661,500
"2030",2030,0.0768828828828829,500
"2031",2031,0.0876756756756757,500
"2032",2032,0.0981681681681682,500
"2033",2033,0.064972972972973,500
"2034",2034,0.11566966966967,500
"2035",2035,0.0993513513513514,500
"2036",2036,0.0682162162162162,500
"2037",2037,0.0727687687687688,500
"2038",2038,0.070024024024024,500
"2039",2039,0.10809009009009,500
"2040",2040,0.0945945945945946,500
"2041",2041,0.0620600600600601,500
"2042",2042,0.078018018018018,500
"2043",2043,0.0738138138138138,500
"2044",2044,0.10175975975976,500
"2045",2045,0.0968468468468468,500
"2046",2046,0.0838558558558559,500
"2047",2047,0.0855015015015015,500
"2048",2048,0.0757597597597598,500
"2049",2049,0.0684624624624625,500
"2050",2050,0.094048048048048,500
"2051",2051,0.0740900900900901,500
"2052",2052,0.0750810810810811,500
"2053",2053,0.0889429429429429,500
"2054",2054,0.0823903903903904,500
"2055",2055,0.0908048048048048,500
"2056",2056,0.0761621621621622,500
"2057",2057,0.0717957957957958,500
"2058",2058,0.0845165165165165,500
"2059",2059,0.10433033033033,500
"2060",2060,0.0791591591591592,500
"2061",2061,0.114162162162162,500
"2062",2062,0.0889009009009009,500
"2063",2063,0.0716756756756757,500
"2064",2064,0.0891231231231231,500
"2065",2065,0.0612252252252252,500
"2066",2066,0.0752852852852853,500
"2067",2067,0.0857417417417417,500
"2068",2068,0.0957837837837838,500
"2069",2069,0.0873753753753754,500
"2070",2070,0.0896576576576577,500
"2071",2071,0.0706366366366366,500
"2072",2072,0.0910990990990991,500
"2073",2073,0.0703183183183183,500
"2074",2074,0.0742582582582583,500
"2075",2075,0.064,500
"2076",2076,0.105105105105105,500
"2077",2077,0.0864084084084084,500
"2078",2078,0.0782582582582583,500
"2079",2079,0.0624384384384384,500
"2080",2080,0.0917597597597598,500
"2081",2081,0.0916756756756757,500
"2082",2082,0.0795555555555556,500
"2083",2083,0.105303303303303,500
"2084",2084,0.0702642642642643,500
"2085",2085,0.0828168168168168,500
"2086",2086,0.0896276276276276,500
"2087",2087,0.0958918918918919,500
"2088",2088,0.0797777777777778,500
"2089",2089,0.0967807807807808,500
"2090",2090,0.0750990990990991,500
"2091",2091,0.107573573573574,500
"2092",2092,0.0792252252252252,500
"2093",2093,0.0682882882882883,500
"2094",2094,0.0668408408408408,500
"2095",2095,0.0632852852852853,500
"2096",2096,0.0776096096096096,500
"2097",2097,0.0963363363363363,500
"2098",2098,0.103723723723724,500
"2099",2099,0.0889249249249249,500
"2100",2100,0.0798558558558559,500
"2101",2101,0.0797357357357357,500
"2102",2102,0.0702882882882883,500
"2103",2103,0.0908588588588589,500
"2104",2104,0.101363363363363,500
"2105",2105,0.11845045045045,500
"2106",2106,0.098954954954955,500
"2107",2107,0.0986126126126126,500
"2108",2108,0.0909489489489489,500
"2109",2109,0.122942942942943,500
"2110",2110,0.0705525525525525,500
"2111",2111,0.0685525525525525,500
"2112",2112,0.0971951951951952,500
"2113",2113,0.0792792792792793,500
"2114",2114,0.0941921921921922,500
"2115",2115,0.0734714714714715,500
"2116",2116,0.0853333333333333,500
"2117",2117,0.0766606606606607,500
"2118",2118,0.0676156156156156,500
"2119",2119,0.0794174174174174,500
"2120",2120,0.0667567567567568,500
"2121",2121,0.0776756756756757,500
"2122",2122,0.0711771771771772,500
"2123",2123,0.0816996996996997,500
"2124",2124,0.0743963963963964,500
"2125",2125,0.072018018018018,500
"2126",2126,0.0768108108108108,500
"2127",2127,0.0676336336336336,500
"2128",2128,0.0848108108108108,500
"2129",2129,0.0719339339339339,500
"2130",2130,0.0677957957957958,500
"2131",2131,0.0902882882882883,500
"2132",2132,0.0768648648648649,500
"2133",2133,0.0666006006006006,500
"2134",2134,0.0791771771771772,500
"2135",2135,0.0666726726726727,500
"2136",2136,0.082966966966967,500
"2137",2137,0.07596996996997,500
"2138",2138,0.101633633633634,500
"2139",2139,0.0720660660660661,500
"2140",2140,0.0668348348348348,500
"2141",2141,0.0698438438438438,500
"2142",2142,0.0991651651651652,500
"2143",2143,0.0751231231231231,500
"2144",2144,0.0766606606606607,500
"2145",2145,0.0986546546546547,500
"2146",2146,0.0781021021021021,500
"2147",2147,0.0712132132132132,500
"2148",2148,0.0811351351351351,500
"2149",2149,0.0851051051051051,500
"2150",2150,0.100696696696697,500
"2151",2151,0.090024024024024,500
"2152",2152,0.0626306306306306,500
"2153",2153,0.098018018018018,500
"2154",2154,0.0745345345345345,500
"2155",2155,0.0638378378378378,500
"2156",2156,0.0748588588588589,500
"2157",2157,0.083021021021021,500
"2158",2158,0.0616336336336336,500
"2159",2159,0.0800960960960961,500
"2160",2160,0.0834774774774775,500
"2161",2161,0.0821801801801802,500
"2162",2162,0.125897897897898,500
"2163",2163,0.0787387387387387,500
"2164",2164,0.063981981981982,500
"2165",2165,0.076954954954955,500
"2166",2166,0.0728048048048048,500
"2167",2167,0.0645885885885886,500
"2168",2168,0.0748648648648649,500
"2169",2169,0.0608948948948949,500
"2170",2170,0.0773573573573574,500
"2171",2171,0.0913393393393393,500
"2172",2172,0.0787747747747748,500
"2173",2173,0.100750750750751,500
"2174",2174,0.0806786786786787,500
"2175",2175,0.0968528528528528,500
"2176",2176,0.0761441441441441,500
"2177",2177,0.0847747747747748,500
"2178",2178,0.0747087087087087,500
"2179",2179,0.0834474474474474,500
"2180",2180,0.0938918918918919,500
"2181",2181,0.0638438438438438,500
"2182",2182,0.0906246246246246,500
"2183",2183,0.0673153153153153,500
"2184",2184,0.0653693693693694,500
"2185",2185,0.107105105105105,500
"2186",2186,0.0956756756756757,500
"2187",2187,0.0723783783783784,500
"2188",2188,0.0771831831831832,500
"2189",2189,0.0735975975975976,500
"2190",2190,0.0757237237237237,500
"2191",2191,0.0823963963963964,500
"2192",2192,0.0904324324324324,500
"2193",2193,0.0868588588588589,500
"2194",2194,0.0843603603603604,500
"2195",2195,0.0707507507507508,500
"2196",2196,0.0827627627627628,500
"2197",2197,0.0730630630630631,500
"2198",2198,0.0895915915915916,500
"2199",2199,0.0775555555555556,500
"2200",2200,0.0733153153153153,500
"2201",2201,0.109063063063063,500
"2202",2202,0.100630630630631,500
"2203",2203,0.0876936936936937,500
"2204",2204,0.0796936936936937,500
"2205",2205,0.100786786786787,500
"2206",2206,0.0668528528528528,500
"2207",2207,0.0787627627627628,500
"2208",2208,0.0721441441441441,500
"2209",2209,0.092984984984985,500
"2210",2210,0.0727327327327327,500
"2211",2211,0.0801201201201201,500
"2212",2212,0.068996996996997,500
"2213",2213,0.0932912912912913,500
"2214",2214,0.0654174174174174,500
"2215",2215,0.0758918918918919,500
"2216",2216,0.0651351351351351,500
"2217",2217,0.084042042042042,500
"2218",2218,0.064960960960961,500
"2219",2219,0.0881201201201201,500
"2220",2220,0.0735615615615616,500
"2221",2221,0.0844984984984985,500
"2222",2222,0.106378378378378,500
"2223",2223,0.103921921921922,500
"2224",2224,0.0686306306306306,500
"2225",2225,0.0755495495495496,500
"2226",2226,0.0661561561561562,500
"2227",2227,0.0741561561561562,500
"2228",2228,0.133057057057057,500
"2229",2229,0.0983303303303303,500
"2230",2230,0.0896276276276276,500
"2231",2231,0.0659459459459459,500
"2232",2232,0.0652912912912913,500
"2233",2233,0.107543543543544,500
"2234",2234,0.0820660660660661,500
"2235",2235,0.0660540540540541,500
"2236",2236,0.0733753753753754,500
"2237",2237,0.0752912912912913,500
"2238",2238,0.0818798798798799,500
"2239",2239,0.078954954954955,500
"2240",2240,0.0715615615615616,500
"2241",2241,0.0627087087087087,500
"2242",2242,0.0874294294294294,500
"2243",2243,0.0711411411411411,500
"2244",2244,0.0875855855855856,500
"2245",2245,0.0774474474474474,500
"2246",2246,0.0887927927927928,500
"2247",2247,0.0632912912912913,500
"2248",2248,0.0763603603603604,500
"2249",2249,0.0745585585585586,500
"2250",2250,0.0746606606606607,500
"2251",2251,0.0662102102102102,500
"2252",2252,0.0773633633633634,500
"2253",2253,0.0733093093093093,500
"2254",2254,0.0961021021021021,500
"2255",2255,0.0790690690690691,500
"2256",2256,0.0841381381381381,500
"2257",2257,0.0723483483483483,500
"2258",2258,0.0716516516516516,500
"2259",2259,0.124588588588589,500
"2260",2260,0.0651711711711712,500
"2261",2261,0.0798378378378378,500
"2262",2262,0.0703783783783784,500
"2263",2263,0.0746246246246246,500
"2264",2264,0.0835795795795796,500
"2265",2265,0.0655615615615616,500
"2266",2266,0.0760960960960961,500
"2267",2267,0.073039039039039,500
"2268",2268,0.0717477477477478,500
"2269",2269,0.0652312312312312,500
"2270",2270,0.0771471471471471,500
"2271",2271,0.118750750750751,500
"2272",2272,0.0747987987987988,500
"2273",2273,0.0845705705705706,500
"2274",2274,0.0713693693693694,500
"2275",2275,0.0669069069069069,500
"2276",2276,0.0844564564564565,500
"2277",2277,0.0755255255255255,500
"2278",2278,0.0662462462462462,500
"2279",2279,0.0756276276276276,500
"2280",2280,0.0689429429429429,500
"2281",2281,0.0904804804804805,500
"2282",2282,0.0729069069069069,500
"2283",2283,0.0753153153153153,500
"2284",2284,0.0770570570570571,500
"2285",2285,0.10012012012012,500
"2286",2286,0.0875495495495495,500
"2287",2287,0.0943123123123123,500
"2288",2288,0.0675435435435435,500
"2289",2289,0.0926306306306306,500
"2290",2290,0.0702162162162162,500
"2291",2291,0.0745225225225225,500
"2292",2292,0.0778978978978979,500
"2293",2293,0.0665465465465465,500
"2294",2294,0.0816756756756757,500
"2295",2295,0.0857837837837838,500
"2296",2296,0.0857357357357357,500
"2297",2297,0.0711531531531532,500
"2298",2298,0.119075075075075,500
"2299",2299,0.0830510510510511,500
"2300",2300,0.064006006006006,500
"2301",2301,0.0618798798798799,500
"2302",2302,0.0657297297297297,500
"2303",2303,0.070012012012012,500
"2304",2304,0.101171171171171,500
"2305",2305,0.0735915915915916,500
"2306",2306,0.0683183183183183,500
"2307",2307,0.064948948948949,500
"2308",2308,0.0716516516516516,500
"2309",2309,0.0651411411411411,500
"2310",2310,0.090054054054054,500
"2311",2311,0.118954954954955,500
"2312",2312,0.0647267267267267,500
"2313",2313,0.0781681681681682,500
"2314",2314,0.0793213213213213,500
"2315",2315,0.0672132132132132,500
"2316",2316,0.0650750750750751,500
"2317",2317,0.0815735735735736,500
"2318",2318,0.0755615615615616,500
"2319",2319,0.088036036036036,500
"2320",2320,0.105801801801802,500
"2321",2321,0.0931351351351351,500
"2322",2322,0.0664264264264264,500
"2323",2323,0.0826186186186186,500
"2324",2324,0.111153153153153,500
"2325",2325,0.0690870870870871,500
"2326",2326,0.0859159159159159,500
"2327",2327,0.108486486486486,500
"2328",2328,0.122108108108108,500
"2329",2329,0.0765885885885886,500
"2330",2330,0.069039039039039,500
"2331",2331,0.0917057057057057,500
"2332",2332,0.0759159159159159,500
"2333",2333,0.0627987987987988,500
"2334",2334,0.106510510510511,500
"2335",2335,0.0653633633633634,500
"2336",2336,0.0728828828828829,500
"2337",2337,0.0850810810810811,500
"2338",2338,0.063987987987988,500
"2339",2339,0.110786786786787,500
"2340",2340,0.109957957957958,500
"2341",2341,0.070984984984985,500
"2342",2342,0.0708888888888889,500
"2343",2343,0.070966966966967,500
"2344",2344,0.0752432432432432,500
"2345",2345,0.0673153153153153,500
"2346",2346,0.0867807807807808,500
"2347",2347,0.0958558558558559,500
"2348",2348,0.079945945945946,500
"2349",2349,0.0868948948948949,500
"2350",2350,0.0663063063063063,500
"2351",2351,0.0744024024024024,500
"2352",2352,0.07403003003003,500
"2353",2353,0.0673153153153153,500
"2354",2354,0.074006006006006,500
"2355",2355,0.0699279279279279,500
"2356",2356,0.0759219219219219,500
"2357",2357,0.0592792792792793,500
"2358",2358,0.0765045045045045,500
"2359",2359,0.0786486486486487,500
"2360",2360,0.0675795795795796,500
"2361",2361,0.0650630630630631,500
"2362",2362,0.13636036036036,500
"2363",2363,0.0951831831831832,500
"2364",2364,0.0695495495495495,500
"2365",2365,0.0793453453453453,500
"2366",2366,0.0989249249249249,500
"2367",2367,0.0955795795795796,500
"2368",2368,0.110948948948949,500
"2369",2369,0.0790630630630631,500
"2370",2370,0.0734054054054054,500
"2371",2371,0.0758978978978979,500
"2372",2372,0.0645465465465465,500
"2373",2373,0.094954954954955,500
"2374",2374,0.0789129129129129,500
"2375",2375,0.142582582582583,500
"2376",2376,0.0752492492492493,500
"2377",2377,0.105561561561562,500
"2378",2378,0.0814474474474474,500
"2379",2379,0.0761081081081081,500
"2380",2380,0.105567567567568,500
"2381",2381,0.0671831831831832,500
"2382",2382,0.0618138138138138,500
"2383",2383,0.088984984984985,500
"2384",2384,0.0869309309309309,500
"2385",2385,0.0724564564564565,500
"2386",2386,0.0755315315315315,500
"2387",2387,0.0778558558558559,500
"2388",2388,0.0663063063063063,500
"2389",2389,0.0763423423423423,500
"2390",2390,0.0651291291291291,500
"2391",2391,0.0681561561561562,500
"2392",2392,0.0779159159159159,500
"2393",2393,0.0654174174174174,500
"2394",2394,0.0937297297297297,500
"2395",2395,0.0765405405405405,500
"2396",2396,0.0703603603603604,500
"2397",2397,0.0668528528528528,500
"2398",2398,0.0813633633633634,500
"2399",2399,0.0831951951951952,500
"2400",2400,0.0796336336336336,500
"2401",2401,0.072048048048048,500
"2402",2402,0.0755075075075075,500
"2403",2403,0.074966966966967,500
"2404",2404,0.0927987987987988,500
"2405",2405,0.110132132132132,500
"2406",2406,0.0862762762762763,500
"2407",2407,0.118606606606607,500
"2408",2408,0.0928828828828829,500
"2409",2409,0.0782882882882883,500
"2410",2410,0.0902342342342342,500
"2411",2411,0.0651111111111111,500
"2412",2412,0.0713453453453453,500
"2413",2413,0.0652012012012012,500
"2414",2414,0.0726186186186186,500
"2415",2415,0.0895135135135135,500
"2416",2416,0.0867867867867868,500
"2417",2417,0.129465465465465,500
"2418",2418,0.0700900900900901,500
"2419",2419,0.0802582582582583,500
"2420",2420,0.081027027027027,500
"2421",2421,0.0754534534534535,500
"2422",2422,0.0891111111111111,500
"2423",2423,0.0746366366366366,500
"2424",2424,0.0801021021021021,500
"2425",2425,0.0957657657657658,500
"2426",2426,0.0662942942942943,500
"2427",2427,0.0749249249249249,500
"2428",2428,0.0781921921921922,500
"2429",2429,0.103927927927928,500
"2430",2430,0.0915855855855856,500
"2431",2431,0.0743003003003003,500
"2432",2432,0.111555555555556,500
"2433",2433,0.0838678678678679,500
"2434",2434,0.0697957957957958,500
"2435",2435,0.128618618618619,500
"2436",2436,0.106408408408408,500
"2437",2437,0.0695675675675676,500
"2438",2438,0.0741321321321321,500
"2439",2439,0.0941441441441441,500
"2440",2440,0.0818378378378378,500
"2441",2441,0.0763123123123123,500
"2442",2442,0.0687087087087087,500
"2443",2443,0.0958258258258258,500
"2444",2444,0.0815015015015015,500
"2445",2445,0.11172972972973,500
"2446",2446,0.0687867867867868,500
"2447",2447,0.0756696696696697,500
"2448",2448,0.0696636636636637,500
"2449",2449,0.0698438438438438,500
"2450",2450,0.0751771771771772,500
"2451",2451,0.0767447447447447,500
"2452",2452,0.0891531531531532,500
"2453",2453,0.0858798798798799,500
"2454",2454,0.0723603603603604,500
"2455",2455,0.0688708708708709,500
"2456",2456,0.126888888888889,500
"2457",2457,0.107855855855856,500
"2458",2458,0.0907027027027027,500
"2459",2459,0.0755495495495496,500
"2460",2460,0.0669069069069069,500
"2461",2461,0.0744684684684685,500
"2462",2462,0.0635255255255255,500
"2463",2463,0.0641621621621622,500
"2464",2464,0.108024024024024,500
"2465",2465,0.0965045045045045,500
